"Year","Quarter","ID","Nowcast","Q1_aheadfc","Q2_aheadfc","Q3_aheadfc","Q4_aheadfc","dateQ","Date_number"
2014,2,463,"0.05","0.09","0.15","0.22","0.45","2014Q2",132
2014,2,484,"0.03","0.04","0.06","7.00E-02","0.09","2014Q2",132
2014,2,504,"0.05","0.05","0.05","0.05","0.05","2014Q2",132
2014,2,506,"3.57E-02","5.75E-02","6.30E-02","7.65E-02","0.1354","2014Q2",132
2014,2,508,"0.08","0.08","0.08","0.08","0.08","2014Q2",132
2014,2,510,"0.04","0.08","0.1","0.25","0.28","2014Q2",132
2014,2,512,"0.04","0.04","7.00E-02","0.1","0.12","2014Q2",132
2014,2,518,"3.77E-02","5.48E-02","4.74E-02","7.09E-02","0.1236","2014Q2",132
2014,2,520,"0.05","0.05","0.05","0.1","0.15","2014Q2",132
2014,2,524,"0.05","0.08","0.11","0.14","0.46","2014Q2",132
2014,2,526,"3.65E-02","4.20E-02","3.80E-02","0.187","0.438","2014Q2",132
2014,2,532,"0.1","0.1","0.1","0.1","#N/A","2014Q2",132
2014,2,533,"0.05","0.05","0.05","0.05","0.1","2014Q2",132
2014,2,535,"0.05","7.00E-02","0.09","0.11","0.16","2014Q2",132
2014,2,542,"0.05","0.05","0.05","0.1","#N/A","2014Q2",132
2014,2,546,"0.05","0.05","0.1","0.2","0.45","2014Q2",132
2014,2,548,"3.34E-02","5.23E-02","5.40E-02","6.32E-02","0.2459","2014Q2",132
2014,2,549,"0.03","0.05","7.00E-02","0.08","0.1","2014Q2",132
2014,2,553,"0.05","0.05","7.00E-02","0.1","0.1","2014Q2",132
2014,2,555,"0.21","0.39","0.61","0.82","1.02","2014Q2",132
2014,2,556,"#N/A","#N/A","#N/A","#N/A","#N/A","2014Q2",132
2014,2,557,"0.1","0.13","0.14","0.14","0.14","2014Q2",132
2014,2,559,"7.00E-02","0.12","0.12","0.12","0.15","2014Q2",132
2014,2,563,"0.06","7.00E-02","7.00E-02","0.08","0.09","2014Q2",132
2014,2,568,"0.05","0.05","0.05","0.05","0.1","2014Q2",132
2014,2,569,"0.05","0.05","0.1","0.4","0.7","2014Q2",132
2014,2,570,"0.05","0.05","0.05","7.00E-02","0.1","2014Q2",132
2014,2,572,"0.05","0.05","0.06","0.1","0.2","2014Q2",132
2014,2,574,"0.09","0.1","0.1","0.1","0.15","2014Q2",132
2014,2,576,"3.04E-02","0.04","0.04","7.00E-02","0.12","2014Q2",132
2014,2,577,"0.05","0.05","0.06","0.08","0.1","2014Q2",132
2014,2,578,"0.08","0.1","0.1","0.1","0.43","2014Q2",132
2014,2,579,"0.06","7.00E-02","0.09","0.12","0.25","2014Q2",132
2014,3,411,"8.37E-02","7.07E-02","0.1148","0.2498","0.4947","2014Q3",133
2014,3,420,"0.08","0.08","0.1","0.15","0.2","2014Q3",133
2014,3,421,"0.04","0.18","0.4","0.75","1.25","2014Q3",133
2014,3,422,"0.05","0.08","0.12","0.18","0.25","2014Q3",133
2014,3,426,"1.17E-02","2.73E-02","3.57E-02","0.05","0.1247","2014Q3",133
2014,3,428,"0.03","0.04","0.05","0.08","0.17","2014Q3",133
2014,3,433,"0.04","0.05","0.06","0.2","0.41","2014Q3",133
2014,3,446,"2.30E-02","2.65E-02","3.04E-02","6.84E-02","0.154","2014Q3",133
2014,3,463,"0.04","0.11","0.2","0.4","0.85","2014Q3",133
2014,3,484,"0.03","0.04","0.06","0.08","0.09","2014Q3",133
2014,3,504,"0.04","0.04","0.04","0.04","0.04","2014Q3",133
2014,3,506,"3.56E-02","6.32E-02","8.65E-02","0.1471","0.3713","2014Q3",133
2014,3,507,"0.03","4.50E-02","0.15","0.2","0.35","2014Q3",133
2014,3,508,"0.1","0.1","0.1","0.1","0.5","2014Q3",133
2014,3,510,"0.08","0.1","0.25","0.75","1","2014Q3",133
2014,3,512,"0.04","7.00E-02","0.09","0.13","0.15","2014Q3",133
2014,3,518,"5.83E-02","5.35E-02","7.74E-02","0.1306","0.4308","2014Q3",133
2014,3,520,"#N/A","#N/A","#N/A","#N/A","#N/A","2014Q3",133
2014,3,524,"0.04","0.05","7.00E-02","0.3","0.81","2014Q3",133
2014,3,526,"4.13E-02","4.27E-02","0.193","0.446","0.697","2014Q3",133
2014,3,527,"0.03","0.03","0.03","0.4","0.75","2014Q3",133
2014,3,532,"0.1","0.1","0.1","0.1","#N/A","2014Q3",133
2014,3,535,"0.03","0.05","0.1","0.3","0.8","2014Q3",133
2014,3,542,"#N/A","#N/A","#N/A","#N/A","#N/A","2014Q3",133
2014,3,546,"0.05","0.1","0.2","0.45","0.7","2014Q3",133
2014,3,548,"5.23E-02","5.40E-02","6.32E-02","0.2459","0.9423","2014Q3",133
2014,3,549,"0.03","0.05","0.06","0.08","0.25","2014Q3",133
2014,3,553,"0.05","0.05","7.00E-02","0.2","0.2","2014Q3",133
2014,3,555,"0.12","0.14","0.18","0.56","0.84","2014Q3",133
2014,3,556,"#N/A","#N/A","#N/A","#N/A","#N/A","2014Q3",133
2014,3,557,"0.04","0.04","0.05","0.05","0.17","2014Q3",133
2014,3,559,"0.05","7.00E-02","0.12","0.12","0.12","2014Q3",133
2014,3,563,"0.04","0.05","0.06","7.00E-02","0.08","2014Q3",133
2014,3,568,"0.03","0.03","0.03","0.2","0.5","2014Q3",133
2014,3,569,"0.1","0.1","0.3","0.6","0.8","2014Q3",133
2014,3,570,"0.05","0.05","7.00E-02","0.1","0.1","2014Q3",133
2014,3,572,"0.02","0.04","0.05","0.2","0.45","2014Q3",133
2014,3,574,"6.67E-02","7.00E-02","0.12","0.2533","0.5533","2014Q3",133
2014,3,575,"#N/A","#N/A","#N/A","#N/A","#N/A","2014Q3",133
2014,3,577,"0.04","0.05","7.00E-02","0.09","0.09","2014Q3",133
2014,3,578,"0.03","3.33E-02","0.06","0.2167","0.6167","2014Q3",133
2014,3,579,"7.00E-02","0.1","0.1","0.2","0.4","2014Q3",133
2014,3,580,"#N/A","#N/A","#N/A","#N/A","#N/A","2014Q3",133
2014,4,411,"0.06","0.04","0.05","0.23","0.51","2014Q4",134
2014,4,421,"0.08","0.22","0.65","1.22","1.75","2014Q4",134
2014,4,422,"0.05","0.05","0.05","0.05","0.03","2014Q4",134
2014,4,423,"0.05","0.05","0.1","0.1","0.27","2014Q4",134
2014,4,426,"2.50E-02","3.50E-02","0.05","4.50E-02","0.1833","2014Q4",134
2014,4,428,"0.04","0.04","7.00E-02","0.17","0.59","2014Q4",134
2014,4,429,"3.10E-02","6.50E-02","0.152","0.306","0.53","2014Q4",134
2014,4,433,"0.03","0.03","0.06","0.142","0.6144","2014Q4",134
2014,4,446,"2.73E-02","2.73E-02","2.73E-02","0.725","1.175","2014Q4",134
2014,4,484,"0.03","0.03","0.04","0.03","0.04","2014Q4",134
2014,4,504,"0.02","0.02","0.02","0.02","0.02","2014Q4",134
2014,4,506,"2.67E-02","0.1135","0.2914","0.5755","0.802","2014Q4",134
2014,4,507,"2.38E-02","0.04","0.15","0.375","0.625","2014Q4",134
2014,4,510,"0.04","0.25","0.6","1","1.25","2014Q4",134
2014,4,512,"0.03","0.04","0.05","0.16","0.19","2014Q4",134
2014,4,518,"5.94E-02","8.66E-02","6.91E-02","0.2041","0.2481","2014Q4",134
2014,4,520,"0.05","0.1","0.15","0.2","0.25","2014Q4",134
2014,4,524,"0.02","0.03","0.05","0.26","0.77","2014Q4",134
2014,4,526,"4.03E-02","0.1303","0.1777","0.446","0.697","2014Q4",134
2014,4,527,"0.02","0.02","0.1","0.33","0.55","2014Q4",134
2014,4,533,"0.03","0.05","0.1","0.25","0.3","2014Q4",134
2014,4,535,"0.02","0.08","0.27","0.73","1.24","2014Q4",134
2014,4,542,"#N/A","#N/A","#N/A","#N/A","#N/A","2014Q4",134
2014,4,546,"0.05","0.1","0.3","0.6","0.8","2014Q4",134
2014,4,548,"0.05","7.00E-02","0.13","0.35","0.78","2014Q4",134
2014,4,549,"0.02","0.03","0.05","0.3","0.72","2014Q4",134
2014,4,553,"0.15","0.2","0.35","0.5","0.8","2014Q4",134
2014,4,555,"0.1","0.18","0.55","0.8","1.05","2014Q4",134
2014,4,556,"#N/A","#N/A","#N/A","#N/A","#N/A","2014Q4",134
2014,4,557,"0.04","0.05","0.05","0.17","0.33","2014Q4",134
2014,4,559,"0.05","7.00E-02","0.3","0.75","1.5","2014Q4",134
2014,4,560,"#N/A","#N/A","#N/A","#N/A","#N/A","2014Q4",134
2014,4,563,"0.04","0.05","0.06","7.00E-02","0.08","2014Q4",134
2014,4,568,"0.03","0.15","0.25","0.5","0.75","2014Q4",134
2014,4,569,"0.1","0.1","0.3","0.6","0.8","2014Q4",134
2014,4,570,"0.05","0.05","0.15","0.25","0.5","2014Q4",134
2014,4,572,"0.03","0.03","0.11","0.34","0.66","2014Q4",134
2014,4,574,"7.00E-02","0.12","0.2533","0.5533","0.97","2014Q4",134
2014,4,575,"0.04","0.05","0.05","0.04","0.03","2014Q4",134
2014,4,577,"0.04","0.05","0.06","0.06","0.06","2014Q4",134
2014,4,578,"7.00E-02","0.12","0.33","0.73","1.15","2014Q4",134
2014,4,579,"0.03","0.06","0.15","0.33","0.6","2014Q4",134
2015,1,411,"0.08","0.1","0.27","0.52","0.86","2015Q1",135
2015,1,421,"0.06","0.19","0.5","0.95","1.6","2015Q1",135
2015,1,422,"0.03","0.03","0.11","0.19","0.27","2015Q1",135
2015,1,423,"0.03","0.28","0.28","0.28","0.28","2015Q1",135
2015,1,426,"3.14E-02","3.45E-02","5.75E-02","0.1775","0.5076","2015Q1",135
2015,1,428,"2.90E-02","6.10E-02","0.157","0.576","0.984","2015Q1",135
2015,1,429,"6.30E-02","0.153","0.308","0.532","0.78","2015Q1",135
2015,1,433,"0.03","0.03","0.03","0.3244","0.3249","2015Q1",135
2015,1,456,"0.1","0.1","0.375","0.625","0.875","2015Q1",135
2015,1,504,"0.04","0.04","0.04","0.04","0.04","2015Q1",135
2015,1,506,"4.83E-02","0.2377","0.5028","0.742","0.9984","2015Q1",135
2015,1,507,"2.98E-02","0.1642","0.3825","0.55","0.75","2015Q1",135
2015,1,508,"0.1","0.1","0.3","0.7","1.1","2015Q1",135
2015,1,510,"0.06","0.35","1","1.25","1.15","2015Q1",135
2015,1,512,"0.03","0.03","0.02","0.03","0.03","2015Q1",135
2015,1,518,"0.1136","0.1768","0.3423","0.5637","0.8133","2015Q1",135
2015,1,520,"0.05","0.125","0.3","0.6","0.75","2015Q1",135
2015,1,524,"6.66E-02","0.2133","0.6019","1.1144","1.6382","2015Q1",135
2015,1,527,"0.02","0.02","0.1","0.45","0.65","2015Q1",135
2015,1,542,"#N/A","#N/A","#N/A","#N/A","#N/A","2015Q1",135
2015,1,546,"0.1","0.3","0.6","0.8","1.4","2015Q1",135
2015,1,548,"7.00E-02","0.12","0.21","0.33","0.58","2015Q1",135
2015,1,549,"0.04","0.09","0.33","0.71","0.95","2015Q1",135
2015,1,553,"0.2","0.35","0.5","0.8","1.1","2015Q1",135
2015,1,555,"9.11E-02","0.5117","0.7602","1.0093","1.2552","2015Q1",135
2015,1,556,"#N/A","#N/A","#N/A","#N/A","#N/A","2015Q1",135
2015,1,557,"0.03","0.06","0.13","0.2","0.29","2015Q1",135
2015,1,559,"0.06","0.1","0.28","0.52","0.86","2015Q1",135
2015,1,563,"0.03","0.05","7.00E-02","0.09","0.11","2015Q1",135
2015,1,568,"0.02","7.00E-02","0.2","0.5","0.75","2015Q1",135
2015,1,569,"0.1","0.1","0.3","0.6","0.9","2015Q1",135
2015,1,570,"0.02","0.05","0.15","0.35","0.65","2015Q1",135
2015,1,572,"0.02","0.1","0.33","0.6","1.08","2015Q1",135
2015,1,574,"0.12","0.2533","0.5533","0.8867","1.22","2015Q1",135
2015,1,575,"0.03","0.04","0.04","0.04","0.05","2015Q1",135
2015,1,577,"0.02","0.02","0.03","0.03","0.03","2015Q1",135
2015,1,578,"0.09","0.3","0.7","1.15","1.57","2015Q1",135
2015,1,579,"0.3","0.4","0.6","0.8","1.1","2015Q1",135
2015,1,580,"#N/A","#N/A","#N/A","#N/A","#N/A","2015Q1",135
2015,2,411,"0.04","0.09","0.29","0.52","0.76","2015Q2",136
2015,2,422,"0.03","0.03","0.25","0.5","0.27","2015Q2",136
2015,2,424,"#N/A","#N/A","#N/A","#N/A","#N/A","2015Q2",136
2015,2,426,"1.34E-02","3.55E-02","0.2384","0.6449","1.0351","2015Q2",136
2015,2,428,"2.40E-02","0.06","0.42","0.751","1.162","2015Q2",136
2015,2,429,"3.50E-02","0.223","0.356","0.618","0.854","2015Q2",136
2015,2,433,"0.03","0.03","0.3244","0.3249","0.5526","2015Q2",136
2015,2,456,"0","0.375","0.625","0.875","1.125","2015Q2",136
2015,2,463,"0.1014","0.5982","1.095","1.4195","1.5209","2015Q2",136
2015,2,484,"0.02","0.08","0.2","0.25","0.04","2015Q2",136
2015,2,504,"0.03","0.155","0.405","0.655","0.655","2015Q2",136
2015,2,506,"4.31E-02","0.2474","0.5011","0.7534","1.0099","2015Q2",136
2015,2,507,"3.05E-02","0.1683","0.2917","0.45","0.64","2015Q2",136
2015,2,510,"0.03","0.25","0.92","1","1.25","2015Q2",136
2015,2,512,"0.03","0.03","0.02","0.25","0.25","2015Q2",136
2015,2,518,"5.80E-02","0.124","0.2013","0.6404","1.1591","2015Q2",136
2015,2,520,"0.05","0.3","0.6","0.75","1","2015Q2",136
2015,2,523,"3.50E-02","1.2","1.46","1.76","1.95","2015Q2",136
2015,2,527,"0.03","0.1","0.35","0.6","0.85","2015Q2",136
2015,2,532,"0","0.25","0.5","0.5","#N/A","2015Q2",136
2015,2,533,"0.05","0.35","0.65","0.8","0.9","2015Q2",136
2015,2,535,"0.03","0.2","0.5","0.96","1.44","2015Q2",136
2015,2,542,"#N/A","#N/A","#N/A","#N/A","#N/A","2015Q2",136
2015,2,546,"0.05","0.3","0.6","0.85","1.35","2015Q2",136
2015,2,548,"0.04","0.12","0.14","0.29","0.56","2015Q2",136
2015,2,549,"0.02","0.11","0.35","0.55","0.73","2015Q2",136
2015,2,555,"0.13","0.55","0.86","1.15","1.43","2015Q2",136
2015,2,556,"#N/A","#N/A","#N/A","#N/A","#N/A","2015Q2",136
2015,2,557,"0.06","0.13","0.21","0.42","0.62","2015Q2",136
2015,2,559,"0.04","0.3","0.6","0.9","1.4","2015Q2",136
2015,2,560,"0.03","0.1","0.15","0.15","0.2","2015Q2",136
2015,2,563,"0.04","0.06","0.08","0.1","0.12","2015Q2",136
2015,2,568,"0.02","7.00E-02","0.2","0.5","0.75","2015Q2",136
2015,2,569,"0.1","0.3","0.6","0.9","1.1","2015Q2",136
2015,2,570,"0.05","0.15","0.35","0.65","0.75","2015Q2",136
2015,2,572,"0.03","0.11","0.36","0.78","1.03","2015Q2",136
2015,2,574,"0.08","0.2967","0.68","1.0967","1.5133","2015Q2",136
2015,2,575,"0.03","0.03","0.04","0.05","0.05","2015Q2",136
2015,2,576,"0.12","0.29","0.41","0.59","0.56","2015Q2",136
2015,2,577,"0.02","0.02","0.03","0.03","0.04","2015Q2",136
2015,2,578,"0.02","0.25","0.584","0.9804","1.3262","2015Q2",136
2015,2,579,"0.08","0.45","0.65","0.9","1.15","2015Q2",136
2015,2,580,"#N/A","#N/A","#N/A","#N/A","#N/A","2015Q2",136
2015,2,581,"0.15","0.35","0.5","0.7","0.9","2015Q2",136
2015,3,411,"0.08","0.29","0.52","0.76","1.15","2015Q3",137
2015,3,421,"0.08","0.45","0.8","1.3","1.8","2015Q3",137
2015,3,422,"0.03","0.4","0.55","0.7","0.85","2015Q3",137
2015,3,424,"#N/A","#N/A","#N/A","#N/A","#N/A","2015Q3",137
2015,3,426,"2.55E-02","0.1386","0.5161","0.9139","1.186","2015Q3",137
2015,3,428,"0.05","0.32","0.57","0.85","1.24","2015Q3",137
2015,3,433,"0.11","0.2717","0.4334","0.5951","0.818","2015Q3",137
2015,3,456,"#N/A","#N/A","#N/A","#N/A","#N/A","2015Q3",137
2015,3,463,"0.1521","0.4461","0.801","1.0038","1.2471","2015Q3",137
2015,3,484,"0.04","0.06","0.08","0.2","0.25","2015Q3",137
2015,3,504,"4.79E-02","0.26","0.4408","0.5562","0.76","2015Q3",137
2015,3,506,"#N/A","#N/A","#N/A","#N/A","#N/A","2015Q3",137
2015,3,508,"0.1","0.4","0.7","1","1.4","2015Q3",137
2015,3,510,"0.12","0.5","1","1.25","1","2015Q3",137
2015,3,512,"3.10E-02","0.2","0.25","0.25","0.25","2015Q3",137
2015,3,518,"0.1748","0.4623","0.7423","1.0046","1.2803","2015Q3",137
2015,3,520,"0.05","0.45","0.75","1","1.25","2015Q3",137
2015,3,527,"0.12","0.4","0.65","0.9","1.15","2015Q3",137
2015,3,528,"2.50E-02","0.275","0.525","0.775","1.115","2015Q3",137
2015,3,533,"0.1","0.35","0.65","0.85","1","2015Q3",137
2015,3,535,"0.1","0.4","0.9","1.4","1.9","2015Q3",137
2015,3,542,"#N/A","#N/A","#N/A","#N/A","#N/A","2015Q3",137
2015,3,546,"0.05","0.4","0.7","1","1.2","2015Q3",137
2015,3,548,"0.12","0.14","0.29","0.56","0.82","2015Q3",137
2015,3,549,"0.1","0.31","0.48","0.66","1","2015Q3",137
2015,3,553,"0.05","0.3","0.4","0.71","0.95","2015Q3",137
2015,3,555,"0.13","0.55","0.86","1.15","1.33","2015Q3",137
2015,3,557,"5.33E-02","0.1733","0.36","0.58","0.8","2015Q3",137
2015,3,559,"0.08","0.29","0.52","0.76","1.15","2015Q3",137
2015,3,560,"0.03","0.15","0.25","0.35","0.4","2015Q3",137
2015,3,563,"0.1","0.2","0.4","0.5","0.7","2015Q3",137
2015,3,568,"0.05","0.2","0.5","0.75","1","2015Q3",137
2015,3,569,"0.1","0.3","0.6","0.9","1.1","2015Q3",137
2015,3,570,"0.2266","0.2934","0.4488","0.6905","0.9871","2015Q3",137
2015,3,572,"0.05","0.24","0.53","0.78","1.03","2015Q3",137
2015,3,574,"0.1733","0.6","1.0667","1.4833","1.9","2015Q3",137
2015,3,575,"0.05","0.05","0.06","7.00E-02","7.00E-02","2015Q3",137
2015,3,576,"0.12","0.34","0.5","0.65","0.81","2015Q3",137
2015,3,577,"0.03","0.03","0.04","0.04","0.04","2015Q3",137
2015,3,578,"0.11","0.36","0.61","0.86","1.11","2015Q3",137
2015,3,579,"0.45","0.65","0.9","1.15","1.4","2015Q3",137
2015,3,581,"0.15","0.4","0.6","0.8","1.2","2015Q3",137
2015,4,411,"#N/A","#N/A","#N/A","#N/A","#N/A","2015Q4",138
2015,4,421,"0.05","0.28","0.6","0.95","1.5","2015Q4",138
2015,4,422,"0.2","0.5","0.65","0.8","0.95","2015Q4",138
2015,4,424,"#N/A","#N/A","#N/A","#N/A","#N/A","2015Q4",138
2015,4,426,"0.3383","0.4067","0.7717","1.395","2.07","2015Q4",138
2015,4,428,"0.28","0.36","0.59","0.65","0.77","2015Q4",138
2015,4,429,"8.70E-02","0.505","0.804","1.058","1.295","2015Q4",138
2015,4,433,"7.00E-02","0.2545","0.335","0.4925","0.52","2015Q4",138
2015,4,456,"0.375","0.625","0.875","1.125","1.375","2015Q4",138
2015,4,463,"7.44E-02","0.1859","0.267","0.3954","0.6489","2015Q4",138
2015,4,472,"0.11","0.24","0.6","0.92","1.17","2015Q4",138
2015,4,484,"4.60E-02","0.06","0.08","0.1","0.2","2015Q4",138
2015,4,504,"4.17E-02","0.2923","0.5423","0.7765","1.0462","2015Q4",138
2015,4,506,"0.1011","0.4276","0.7045","0.9516","1.1962","2015Q4",138
2015,4,507,"0.1074","0.38","0.54","0.68","0.85","2015Q4",138
2015,4,508,"0.2749","0.3701","0.5621","0.7517","0.8941","2015Q4",138
2015,4,510,"0.05","0.5","0.5","0.75","0.75","2015Q4",138
2015,4,518,"7.89E-02","0.3001","0.3753","0.5747","0.6337","2015Q4",138
2015,4,520,"0.05","0.4","0.5","0.45","0.95","2015Q4",138
2015,4,523,"0.05","0.06","7.00E-02","0.08","0.1","2015Q4",138
2015,4,524,"3.15E-02","0.4215","0.9695","1.5","1.9586","2015Q4",138
2015,4,528,"0.275","0.525","0.775","1.115","1.275","2015Q4",138
2015,4,532,"0.3","0.6","0.7","0.9","#N/A","2015Q4",138
2015,4,533,"0.04","0.15","0.3","0.3","0.5","2015Q4",138
2015,4,535,"0.09","0.44","0.94","1.43","1.88","2015Q4",138
2015,4,540,"0.1","0.31","0.53","0.74","0.96","2015Q4",138
2015,4,542,"#N/A","#N/A","#N/A","#N/A","#N/A","2015Q4",138
2015,4,546,"0.1","0.4","0.6","0.85","1.1","2015Q4",138
2015,4,548,"0.06","0.18","0.48","0.72","0.96","2015Q4",138
2015,4,549,"7.00E-02","0.16","0.25","0.48","0.7","2015Q4",138
2015,4,553,"0.09","0.21","0.6","0.9","1.2","2015Q4",138
2015,4,555,"0.1","0.25","0.68","0.9","1.16","2015Q4",138
2015,4,556,"#N/A","#N/A","#N/A","#N/A","#N/A","2015Q4",138
2015,4,557,"0.16","0.51","0.67","0.79","0.91","2015Q4",138
2015,4,559,"0.09","0.28","0.52","0.75","0.99","2015Q4",138
2015,4,563,"0.2","0.3","0.4","0.6","0.7","2015Q4",138
2015,4,568,"0.15","0.53","0.8","1.15","1.4","2015Q4",138
2015,4,569,"0.1","0.3","0.6","0.9","1.1","2015Q4",138
2015,4,570,"0.14","0.3109","0.3818","0.75","0.75","2015Q4",138
2015,4,572,"0.11","0.32","0.57","0.65","0.9","2015Q4",138
2015,4,574,"0.1","0.55","1","1.2","1.4","2015Q4",138
2015,4,575,"0.03","0.06","0.09","0.08","0.08","2015Q4",138
2015,4,576,"0.3","0.5","0.74","1","1.19","2015Q4",138
2015,4,578,"0.06","0.36","0.61","0.86","1.36","2015Q4",138
2015,4,579,"#N/A","#N/A","#N/A","#N/A","#N/A","2015Q4",138
2016,1,421,"0.3","0.6","0.95","1.5","1.95","2016Q1",139
2016,1,422,"0.26","0.26","0.26","0.26","0.56","2016Q1",139
2016,1,424,"#N/A","#N/A","#N/A","#N/A","#N/A","2016Q1",139
2016,1,426,"0.252","0.3617","0.75","1.0767","1.4883","2016Q1",139
2016,1,433,"0.27","0.3433","0.4167","0.6367","0.8867","2016Q1",139
2016,1,456,"0.275","0.525","0.775","1.025","1.275","2016Q1",139
2016,1,472,"0.29","0.66","0.96","1.21","1.45","2016Q1",139
2016,1,484,"0.35","0.35","0.35","0.37","0.37","2016Q1",139
2016,1,504,"0.25","0.4692","0.7765","1.0462","1.2962","2016Q1",139
2016,1,506,"0.3403","0.4746","0.6008","0.7324","0.9787","2016Q1",139
2016,1,507,"0.315","0.3852","0.47","0.5117","0.5583","2016Q1",139
2016,1,508,"0.3568","0.6217","0.8631","1.0972","1.3302","2016Q1",139
2016,1,510,"0.31","0.35","0.4","0.58","1","2016Q1",139
2016,1,512,"0.25","0.25","0.25","0.25","0.25","2016Q1",139
2016,1,518,"0.21","0.32","0.51","0.54","0.79","2016Q1",139
2016,1,520,"0.3","0.45","0.65","0.9","1.15","2016Q1",139
2016,1,524,"0.2424","0.4765","0.7061","0.9375","1.2026","2016Q1",139
2016,1,527,"0.3","0.45","0.658","0.75","1","2016Q1",139
2016,1,528,"0.275","0.525","0.775","1.025","1.275","2016Q1",139
2016,1,532,"0.2","0.3","0.3","0.4","#N/A","2016Q1",139
2016,1,533,"0.3","0.35","0.35","0.35","0.62","2016Q1",139
2016,1,535,"0.3","0.7","1.1","1.5","1.9","2016Q1",139
2016,1,542,"#N/A","#N/A","#N/A","#N/A","#N/A","2016Q1",139
2016,1,546,"0.3","0.55","0.85","1.1","1.35","2016Q1",139
2016,1,548,"0.38","0.48","0.72","0.96","1.21","2016Q1",139
2016,1,549,"0.29","0.4","0.6","0.79","0.99","2016Q1",139
2016,1,553,"3.50E-02","0.65","0.9","1.15","1.3","2016Q1",139
2016,1,555,"0.37","0.67","0.9","1.18","1.33","2016Q1",139
2016,1,556,"#N/A","#N/A","#N/A","#N/A","#N/A","2016Q1",139
2016,1,557,"0.28","0.43","0.55","0.67","0.84","2016Q1",139
2016,1,563,"0.12","0.15","0.15","0.15","0.18","2016Q1",139
2016,1,568,"0.3","0.38","0.5","0.75","1","2016Q1",139
2016,1,569,"0.2","0.4","0.7","1","1.2","2016Q1",139
2016,1,570,"0.3554","0.5847","0.6988","0.7735","0.8319","2016Q1",139
2016,1,572,"0.25","0.33","0.52","0.6","0.86","2016Q1",139
2016,1,574,"0.2883","0.2383","0.5633","0.7633","0.9633","2016Q1",139
2016,1,576,"0.44","0.58","0.73","0.94","1.06","2016Q1",139
2016,1,577,"0.3","0.6","0.8","0.8","1","2016Q1",139
2016,1,578,"0.27","0.36","0.61","0.78","1.03","2016Q1",139
2016,1,579,"#N/A","#N/A","#N/A","#N/A","#N/A","2016Q1",139
2016,2,421,"0.3","0.65","1.1","1.65","2.15","2016Q2",140
2016,2,422,"0.3","0.3","0.5","0.5","0.5","2016Q2",140
2016,2,424,"#N/A","#N/A","#N/A","#N/A","#N/A","2016Q2",140
2016,2,426,"0.2317","0.4333","0.685","0.9883","1.2383","2016Q2",140
2016,2,429,"0.236","0.45","0.576","0.672","0.846","2016Q2",140
2016,2,433,"0.22","0.4167","0.6367","0.8867","1.0967","2016Q2",140
2016,2,446,"0.265","0.4898","0.675","0.875","1.125","2016Q2",140
2016,2,456,"0.3","0.5","0.775","0.775","1","2016Q2",140
2016,2,463,"0.5","0.55","0.7","0.8","1.05","2016Q2",140
2016,2,472,"0.23","0.26","0.27","0.63","0.59","2016Q2",140
2016,2,484,"0.35","0.35","0.37","0.37","0.37","2016Q2",140
2016,2,504,"0.2528","0.4865","0.7562","1.0062","1.2369","2016Q2",140
2016,2,506,"0.2767","0.5004","0.7092","0.9787","1.1989","2016Q2",140
2016,2,507,"0.2368","0.35","0.4001","0.6625","0.9092","2016Q2",140
2016,2,508,"0.2803","0.4035","0.5674","0.7759","0.9575","2016Q2",140
2016,2,510,"0.32","0.4","0.58","1","1.25","2016Q2",140
2016,2,518,"0.3483","0.3","0.4","0.6","0.9","2016Q2",140
2016,2,520,"0.4","0.4","0.6","0.75","0.9","2016Q2",140
2016,2,523,"0.89","1.39","1.79","2.11","2.38","2016Q2",140
2016,2,524,"0.2261","0.5478","0.7605","0.99","1.2145","2016Q2",140
2016,2,532,"0.3","0.5","0.5","0.9","#N/A","2016Q2",140
2016,2,533,"0.35","0.35","0.35","0.62","0.62","2016Q2",140
2016,2,535,"0.34","0.64","0.7","0.98","1.4","2016Q2",140
2016,2,542,"#N/A","#N/A","#N/A","#N/A","#N/A","2016Q2",140
2016,2,546,"0.25","0.4","0.7","0.9","1.2","2016Q2",140
2016,2,548,"0.27","0.23","0.64","0.76","0.97","2016Q2",140
2016,2,549,"0.25","0.4","0.5","0.65","0.8","2016Q2",140
2016,2,553,"0.65","0.65","0.9","1.15","1.3","2016Q2",140
2016,2,555,"0.27","0.58","0.86","0.91","1.18","2016Q2",140
2016,2,556,"#N/A","#N/A","#N/A","#N/A","#N/A","2016Q2",140
2016,2,557,"0.42","0.57","0.74","1","1.26","2016Q2",140
2016,2,559,"0.27","0.5","0.57","0.78","0.96","2016Q2",140
2016,2,563,"0.29","0.3","0.31","0.33","0.35","2016Q2",140
2016,2,568,"0.23","0.31","0.42","0.65","1","2016Q2",140
2016,2,569,"0.3","0.6","0.9","1.2","1.5","2016Q2",140
2016,2,570,"0.3107","0.5404","0.7516","0.8","0.9","2016Q2",140
2016,2,572,"0.28","0.56","0.64","0.9","1.07","2016Q2",140
2016,2,574,"0.2867","0.6117","0.8117","1.0117","1.2117","2016Q2",140
2016,2,576,"0.48","0.71","0.91","1.09","1.26","2016Q2",140
